Date,Location,Source,Target,Weight
2014-01-01,"Lausanne, Switzerland","copyright, licensing, and open access",TEI,16
2014-01-01,"Lausanne, Switzerland","copyright, licensing, and open access",Twitter,1
2014-01-01,"Lausanne, Switzerland","copyright, licensing, and open access",WordPress,2
2014-01-01,"Lausanne, Switzerland",corpora and corpus activities,Gephi,2
2014-01-01,"Lausanne, Switzerland",corpora and corpus activities,Google Books,2
2014-01-01,"Lausanne, Switzerland",corpora and corpus activities,Python,4
2014-01-01,"Lausanne, Switzerland",corpora and corpus activities,TEI,22
2014-01-01,"Lausanne, Switzerland",corpora and corpus activities,Twitter,6
2014-01-01,"Lausanne, Switzerland",corpora and corpus activities,Voyant,4
2014-01-01,"Lausanne, Switzerland",corpora and corpus activities,Voyant Tools,3
2014-01-01,"Lausanne, Switzerland","creative and performing arts, including writing",TEI,2
2014-01-01,"Lausanne, Switzerland",crowdsourcing,Drupal,1
2014-01-01,"Lausanne, Switzerland",crowdsourcing,Neatline,2
2014-01-01,"Lausanne, Switzerland",crowdsourcing,Python,3
2014-01-01,"Lausanne, Switzerland",crowdsourcing,TEI,5
2014-01-01,"Lausanne, Switzerland",crowdsourcing,Twitter,1
2014-01-01,"Lausanne, Switzerland",crowdsourcing,WordPress,1
2014-01-01,"Lausanne, Switzerland",crowdsourcing,Zotero,3
2014-01-01,"Lausanne, Switzerland",cultural infrastructure,Drupal,4
2014-01-01,"Lausanne, Switzerland",cultural infrastructure,Python,1
2014-01-01,"Lausanne, Switzerland",cultural infrastructure,TEI,5
2014-01-01,"Lausanne, Switzerland",cultural infrastructure,Twitter,1
2014-01-01,"Lausanne, Switzerland",cultural infrastructure,Voyant,2
2014-01-01,"Lausanne, Switzerland",cultural infrastructure,Voyant Tools,2
2014-01-01,"Lausanne, Switzerland",cultural infrastructure,Zotero,1
2014-01-01,"Lausanne, Switzerland",cultural studies,Drupal,5
2014-01-01,"Lausanne, Switzerland",cultural studies,Python,1
2014-01-01,"Lausanne, Switzerland",cultural studies,Scalar,3
2014-01-01,"Lausanne, Switzerland",cultural studies,TEI,12
2014-01-01,"Lausanne, Switzerland",cultural studies,Twitter,6
2014-01-01,"Lausanne, Switzerland",data mining / text mining,Drupal,1
2014-01-01,"Lausanne, Switzerland",data mining / text mining,Gephi,3
2014-01-01,"Lausanne, Switzerland",data mining / text mining,Python,1
2014-01-01,"Lausanne, Switzerland",data mining / text mining,Scalar,1
2014-01-01,"Lausanne, Switzerland",data mining / text mining,TEI,25
2014-01-01,"Lausanne, Switzerland",data mining / text mining,Twitter,1
2014-01-01,"Lausanne, Switzerland",data mining / text mining,Voyant,4
2014-01-01,"Lausanne, Switzerland",data mining / text mining,Voyant Tools,3
2014-01-01,"Lausanne, Switzerland",data modeling and architecture including hypothesis-driven modeling,Drupal,1
2014-01-01,"Lausanne, Switzerland",data modeling and architecture including hypothesis-driven modeling,TEI,44
2014-01-01,"Lausanne, Switzerland",data modeling and architecture including hypothesis-driven modeling,Voyant,1
2014-01-01,"Lausanne, Switzerland",databases & dbms,Drupal,4
2014-01-01,"Lausanne, Switzerland",databases & dbms,Gephi,1
2014-01-01,"Lausanne, Switzerland",databases & dbms,Google Books,3
2014-01-01,"Lausanne, Switzerland",databases & dbms,Neatline,2
2014-01-01,"Lausanne, Switzerland",databases & dbms,Python,1
2014-01-01,"Lausanne, Switzerland",databases & dbms,TEI,10
2014-01-01,"Lausanne, Switzerland",digital humanities - facilities,TEI,4
2014-01-01,"Lausanne, Switzerland",digital humanities - facilities,Twitter,1
2014-01-01,"Lausanne, Switzerland",digital humanities - institutional support,Drupal,3
2014-01-01,"Lausanne, Switzerland",digital humanities - institutional support,Google Books,3
2014-01-01,"Lausanne, Switzerland",digital humanities - institutional support,TEI,7
2014-01-01,"Lausanne, Switzerland",digital humanities - institutional support,Twitter,1
2014-01-01,"Lausanne, Switzerland",digital humanities - institutional support,Zotero,3
2014-01-01,"Lausanne, Switzerland",digital humanities - nature and significance,Neatline,1
2014-01-01,"Lausanne, Switzerland",digital humanities - nature and significance,Scalar,1
2014-01-01,"Lausanne, Switzerland",digital humanities - nature and significance,TEI,10
2014-01-01,"Lausanne, Switzerland",digital humanities - nature and significance,Twitter,3
2014-01-01,"Lausanne, Switzerland",digital humanities - nature and significance,Voyant,3
2014-01-01,"Lausanne, Switzerland",digital humanities - nature and significance,Voyant Tools,2
2014-01-01,"Lausanne, Switzerland",digital humanities - nature and significance,Zotero,3
2014-01-01,"Lausanne, Switzerland",digital humanities - pedagogy and curriculum,Drupal,3
2014-01-01,"Lausanne, Switzerland",digital humanities - pedagogy and curriculum,Gephi,1
2014-01-01,"Lausanne, Switzerland",digital humanities - pedagogy and curriculum,Google Books,1
2014-01-01,"Lausanne, Switzerland",digital humanities - pedagogy and curriculum,Neatline,2
2014-01-01,"Lausanne, Switzerland",digital humanities - pedagogy and curriculum,Scalar,2
2014-01-01,"Lausanne, Switzerland",digital humanities - pedagogy and curriculum,TEI,7
2014-01-01,"Lausanne, Switzerland",digital humanities - pedagogy and curriculum,Twitter,3
2014-01-01,"Lausanne, Switzerland",digital humanities - pedagogy and curriculum,Voyant,2
2014-01-01,"Lausanne, Switzerland",digital humanities - pedagogy and curriculum,Voyant Tools,2
2014-01-01,"Lausanne, Switzerland",digital humanities - pedagogy and curriculum,WordPress,1
2014-01-01,"Lausanne, Switzerland",digitisation - theory and practice,Google Books,1
2014-01-01,"Lausanne, Switzerland",digitisation - theory and practice,TEI,1
2014-01-01,"Lausanne, Switzerland",digitisation - theory and practice,Twitter,1
2014-01-01,"Lausanne, Switzerland","digitisation, resource creation, and discovery",Drupal,4
2014-01-01,"Lausanne, Switzerland","digitisation, resource creation, and discovery",TEI,14
2014-01-01,"Lausanne, Switzerland","digitisation, resource creation, and discovery",Twitter,1
2014-01-01,"Lausanne, Switzerland","digitisation, resource creation, and discovery",Voyant,1
2014-01-01,"Lausanne, Switzerland","digitisation, resource creation, and discovery",Voyant Tools,1
2014-01-01,"Lausanne, Switzerland","digitisation, resource creation, and discovery",WordPress,2
2014-01-01,"Lausanne, Switzerland","digitisation, resource creation, and discovery",Zotero,2
2014-01-01,"Lausanne, Switzerland",encoding - theory and practice,Gephi,1
2014-01-01,"Lausanne, Switzerland",encoding - theory and practice,Google Books,1
2014-01-01,"Lausanne, Switzerland",encoding - theory and practice,Python,1
2014-01-01,"Lausanne, Switzerland",encoding - theory and practice,TEI,61
2014-01-01,"Lausanne, Switzerland",encoding - theory and practice,Voyant,1
2014-01-01,"Lausanne, Switzerland",encoding - theory and practice,Voyant Tools,1
2014-01-01,"Lausanne, Switzerland",english studies,Gephi,10
2014-01-01,"Lausanne, Switzerland",english studies,Neatline,6
2014-01-01,"Lausanne, Switzerland",english studies,Scalar,2
2014-01-01,"Lausanne, Switzerland",english studies,TEI,7
2014-01-01,"Lausanne, Switzerland",english studies,Twitter,5
2014-01-01,"Lausanne, Switzerland",english studies,Voyant,5
2014-01-01,"Lausanne, Switzerland",english studies,Voyant Tools,4
2014-01-01,"Lausanne, Switzerland",film and cinema studies,TEI,2
2014-01-01,"Lausanne, Switzerland",folklore and oral history,Drupal,4
2014-01-01,"Lausanne, Switzerland",folklore and oral history,TEI,1
2014-01-01,"Lausanne, Switzerland",french studies,Python,1
2014-01-01,"Lausanne, Switzerland",french studies,TEI,5
2014-01-01,"Lausanne, Switzerland",games and meaningful play,Python,1
2014-01-01,"Lausanne, Switzerland",games and meaningful play,TEI,1
2014-01-01,"Lausanne, Switzerland",gender studies,Scalar,2
2014-01-01,"Lausanne, Switzerland",gender studies,TEI,4
2014-01-01,"Lausanne, Switzerland",gender studies,Zotero,1
2014-01-01,"Lausanne, Switzerland","genre-specific studies: prose, poetry, drama",Drupal,3
2014-01-01,"Lausanne, Switzerland","genre-specific studies: prose, poetry, drama",Google Books,3
2014-01-01,"Lausanne, Switzerland","genre-specific studies: prose, poetry, drama",Python,1
2014-01-01,"Lausanne, Switzerland","genre-specific studies: prose, poetry, drama",Scalar,2
2014-01-01,"Lausanne, Switzerland","genre-specific studies: prose, poetry, drama",TEI,3
2014-01-01,"Lausanne, Switzerland","geospatial analysis, interfaces and technology",Gephi,4
2014-01-01,"Lausanne, Switzerland","geospatial analysis, interfaces and technology",Neatline,6
2014-01-01,"Lausanne, Switzerland","geospatial analysis, interfaces and technology",TEI,10
2014-01-01,"Lausanne, Switzerland","geospatial analysis, interfaces and technology",Twitter,5
2014-01-01,"Lausanne, Switzerland",german studies,TEI,15
2014-01-01,"Lausanne, Switzerland",german studies,Twitter,1
2014-01-01,"Lausanne, Switzerland",historical studies,Drupal,2
2014-01-01,"Lausanne, Switzerland",historical studies,Neatline,1
2014-01-01,"Lausanne, Switzerland",historical studies,Python,1
2014-01-01,"Lausanne, Switzerland",historical studies,TEI,20
2014-01-01,"Lausanne, Switzerland",historical studies,Twitter,1
2014-01-01,"Lausanne, Switzerland",historical studies,WordPress,1
2014-01-01,"Lausanne, Switzerland",history of humanities computing/digital humanities,Gephi,1
2014-01-01,"Lausanne, Switzerland",history of humanities computing/digital humanities,Python,1
2014-01-01,"Lausanne, Switzerland",history of humanities computing/digital humanities,TEI,15
2014-01-01,"Lausanne, Switzerland",history of humanities computing/digital humanities,Voyant,2
2014-01-01,"Lausanne, Switzerland",history of humanities computing/digital humanities,Voyant Tools,1
2014-01-01,"Lausanne, Switzerland",history of humanities computing/digital humanities,Zotero,1
2014-01-01,"Lausanne, Switzerland",hypertext,Google Books,1
2014-01-01,"Lausanne, Switzerland",hypertext,TEI,1
2014-01-01,"Lausanne, Switzerland",image processing,TEI,3
2014-01-01,"Lausanne, Switzerland",image processing,Twitter,1
2014-01-01,"Lausanne, Switzerland",information architecture,Drupal,4
2014-01-01,"Lausanne, Switzerland",information architecture,Google Books,2
2014-01-01,"Lausanne, Switzerland",information architecture,TEI,10
2014-01-01,"Lausanne, Switzerland",information architecture,Twitter,1
2014-01-01,"Lausanne, Switzerland",information architecture,Voyant,1
2014-01-01,"Lausanne, Switzerland",information retrieval,Google Books,1
2014-01-01,"Lausanne, Switzerland",information retrieval,Python,1
2014-01-01,"Lausanne, Switzerland",information retrieval,TEI,1
2014-01-01,"Lausanne, Switzerland",information retrieval,Twitter,4
2014-01-01,"Lausanne, Switzerland",information retrieval,Voyant,1
2014-01-01,"Lausanne, Switzerland",information retrieval,Voyant Tools,1
2014-01-01,"Lausanne, Switzerland",information retrieval,Zotero,1
2014-01-01,"Lausanne, Switzerland",interdisciplinary collaboration,Drupal,6
2014-01-01,"Lausanne, Switzerland",interdisciplinary collaboration,Google Books,1
2014-01-01,"Lausanne, Switzerland",interdisciplinary collaboration,Neatline,1
2014-01-01,"Lausanne, Switzerland",interdisciplinary collaboration,Scalar,2
2014-01-01,"Lausanne, Switzerland",interdisciplinary collaboration,TEI,18
2014-01-01,"Lausanne, Switzerland",interdisciplinary collaboration,Twitter,3
2014-01-01,"Lausanne, Switzerland",interdisciplinary collaboration,Voyant,2
2014-01-01,"Lausanne, Switzerland",interdisciplinary collaboration,Voyant Tools,2
2014-01-01,"Lausanne, Switzerland",interdisciplinary collaboration,WordPress,2
2014-01-01,"Lausanne, Switzerland",interdisciplinary collaboration,Zotero,1
2014-01-01,"Lausanne, Switzerland",interface and user experience design,Drupal,1
2014-01-01,"Lausanne, Switzerland",interface and user experience design,Gephi,2
2014-01-01,"Lausanne, Switzerland",interface and user experience design,Google Books,2
2014-01-01,"Lausanne, Switzerland",interface and user experience design,Neatline,2
2014-01-01,"Lausanne, Switzerland",interface and user experience design,Python,1
2014-01-01,"Lausanne, Switzerland",interface and user experience design,Scalar,2
2014-01-01,"Lausanne, Switzerland",interface and user experience design,TEI,19
2014-01-01,"Lausanne, Switzerland",interface and user experience design,Twitter,3
2014-01-01,"Lausanne, Switzerland",interface and user experience design,Voyant,4
2014-01-01,"Lausanne, Switzerland",interface and user experience design,Voyant Tools,4
2014-01-01,"Lausanne, Switzerland",interface and user experience design,Zotero,3
2014-01-01,"Lausanne, Switzerland",internet / world wide web,Drupal,1
2014-01-01,"Lausanne, Switzerland",internet / world wide web,Python,1
2014-01-01,"Lausanne, Switzerland",internet / world wide web,TEI,12
2014-01-01,"Lausanne, Switzerland",internet / world wide web,Twitter,1
2014-01-01,"Lausanne, Switzerland",internet / world wide web,WordPress,2
2014-01-01,"Lausanne, Switzerland",knowledge representation,TEI,16
2014-01-01,"Lausanne, Switzerland",knowledge representation,Voyant,1
2014-01-01,"Lausanne, Switzerland",law,TEI,11
2014-01-01,"Lausanne, Switzerland",lexicography,Google Books,2
2014-01-01,"Lausanne, Switzerland",lexicography,Python,3
2014-01-01,"Lausanne, Switzerland",lexicography,TEI,6
2014-01-01,"Lausanne, Switzerland",lexicography,Twitter,1
2014-01-01,"Lausanne, Switzerland",linguistics,Python,4
2014-01-01,"Lausanne, Switzerland",linguistics,TEI,16
2014-01-01,"Lausanne, Switzerland",linguistics,Twitter,1
2014-01-01,"Lausanne, Switzerland",linguistics,Voyant,3
2014-01-01,"Lausanne, Switzerland",linguistics,Voyant Tools,3
2014-01-01,"Lausanne, Switzerland",linking and annotation,Drupal,2
2014-01-01,"Lausanne, Switzerland",linking and annotation,Google Books,1
2014-01-01,"Lausanne, Switzerland",linking and annotation,TEI,23
2014-01-01,"Lausanne, Switzerland",literary studies,Drupal,3
2014-01-01,"Lausanne, Switzerland",literary studies,Gephi,11
2014-01-01,"Lausanne, Switzerland",literary studies,Google Books,3
2014-01-01,"Lausanne, Switzerland",literary studies,Neatline,6
2014-01-01,"Lausanne, Switzerland",literary studies,Python,1
2014-01-01,"Lausanne, Switzerland",literary studies,Scalar,2
2014-01-01,"Lausanne, Switzerland",literary studies,TEI,33
2014-01-01,"Lausanne, Switzerland",literary studies,Twitter,1
2014-01-01,"Lausanne, Switzerland",literary studies,Voyant,1
2014-01-01,"Lausanne, Switzerland",machine translation,Python,1
2014-01-01,"Lausanne, Switzerland",maps and mapping,Gephi,4
2014-01-01,"Lausanne, Switzerland",maps and mapping,Neatline,6
2014-01-01,"Lausanne, Switzerland",maps and mapping,TEI,4
2014-01-01,"Lausanne, Switzerland",medieval studies,Gephi,6
2014-01-01,"Lausanne, Switzerland",medieval studies,TEI,21
2014-01-01,"Lausanne, Switzerland",metadata,Drupal,1
2014-01-01,"Lausanne, Switzerland",metadata,Gephi,4
2014-01-01,"Lausanne, Switzerland",metadata,Google Books,2
2014-01-01,"Lausanne, Switzerland",metadata,Neatline,5
2014-01-01,"Lausanne, Switzerland",metadata,TEI,32
2014-01-01,"Lausanne, Switzerland",metadata,Twitter,1
