Date,Location,Source,Target,Weight
2013-01-01,"Lincoln, Nebraska, United States",TEI,serialized fiction,2
2013-01-01,"Lincoln, Nebraska, United States",TEI,social media,2
2013-01-01,"Lincoln, Nebraska, United States",TEI,social networks,3
2013-01-01,"Lincoln, Nebraska, United States",TEI,soft fabrication,2
2013-01-01,"Lincoln, Nebraska, United States",TEI,software,1
2013-01-01,"Lincoln, Nebraska, United States",TEI,software design and development,2
2013-01-01,"Lincoln, Nebraska, United States",TEI,source management,3
2013-01-01,"Lincoln, Nebraska, United States",TEI,standards,18
2013-01-01,"Lincoln, Nebraska, United States",TEI,standoff,4
2013-01-01,"Lincoln, Nebraska, United States",TEI,stylometry,1
2013-01-01,"Lincoln, Nebraska, United States",TEI,survey,1
2013-01-01,"Lincoln, Nebraska, United States",TEI,systematic bibliography,2
2013-01-01,"Lincoln, Nebraska, United States",TEI,systems,2
2013-01-01,"Lincoln, Nebraska, United States",TEI,systems modelling,3
2013-01-01,"Lincoln, Nebraska, United States",TEI,table of contents,18
2013-01-01,"Lincoln, Nebraska, United States",TEI,tei,141
2013-01-01,"Lincoln, Nebraska, United States",TEI,tei xml,18
2013-01-01,"Lincoln, Nebraska, United States",TEI,temporal,1
2013-01-01,"Lincoln, Nebraska, United States",TEI,text,3
2013-01-01,"Lincoln, Nebraska, United States",TEI,text analysis,2
2013-01-01,"Lincoln, Nebraska, United States",TEI,text encoding,4
2013-01-01,"Lincoln, Nebraska, United States",TEI,text-image linking,3
2013-01-01,"Lincoln, Nebraska, United States",TEI,text-text-linking,1
2013-01-01,"Lincoln, Nebraska, United States",TEI,textile fabrication,2
2013-01-01,"Lincoln, Nebraska, United States",TEI,textual analysis,1
2013-01-01,"Lincoln, Nebraska, United States",TEI,textual criticism,10
2013-01-01,"Lincoln, Nebraska, United States",TEI,tool,7
2013-01-01,"Lincoln, Nebraska, United States",TEI,toponym identification,5
2013-01-01,"Lincoln, Nebraska, United States",TEI,transatlantic communities,2
2013-01-01,"Lincoln, Nebraska, United States",TEI,transcription,5
2013-01-01,"Lincoln, Nebraska, United States",TEI,txm,15
2013-01-01,"Lincoln, Nebraska, United States",TEI,undergraduate,3
2013-01-01,"Lincoln, Nebraska, United States",TEI,universal design,1
2013-01-01,"Lincoln, Nebraska, United States",TEI,use cases,6
2013-01-01,"Lincoln, Nebraska, United States",TEI,user interface,4
2013-01-01,"Lincoln, Nebraska, United States",TEI,variant,6
2013-01-01,"Lincoln, Nebraska, United States",TEI,versioning,6
2013-01-01,"Lincoln, Nebraska, United States",TEI,visualization,1
2013-01-01,"Lincoln, Nebraska, United States",TEI,web design,3
2013-01-01,"Lincoln, Nebraska, United States",TEI,workflow,1
2013-01-01,"Lincoln, Nebraska, United States",TEI,world wide web,1
2013-01-01,"Lincoln, Nebraska, United States",TEI,writing,2
2013-01-01,"Lincoln, Nebraska, United States",TEI,xml,3
2013-01-01,"Lincoln, Nebraska, United States",TEI,xquery,3
2013-01-01,"Lincoln, Nebraska, United States",TEI,xslt,5
2013-01-01,"Lincoln, Nebraska, United States",Twitter,alt-ac,1
2013-01-01,"Lincoln, Nebraska, United States",Twitter,altmetrics,2
2013-01-01,"Lincoln, Nebraska, United States",Twitter,amateurs,1
2013-01-01,"Lincoln, Nebraska, United States",Twitter,ancient philosophy,1
2013-01-01,"Lincoln, Nebraska, United States",Twitter,app,1
2013-01-01,"Lincoln, Nebraska, United States",Twitter,archaeology,8
2013-01-01,"Lincoln, Nebraska, United States",Twitter,attitudes,1
2013-01-01,"Lincoln, Nebraska, United States",Twitter,bangladesh,1
2013-01-01,"Lincoln, Nebraska, United States",Twitter,bibliometrics,2
2013-01-01,"Lincoln, Nebraska, United States",Twitter,biography,1
2013-01-01,"Lincoln, Nebraska, United States",Twitter,civil war,3
2013-01-01,"Lincoln, Nebraska, United States",Twitter,community,4
2013-01-01,"Lincoln, Nebraska, United States",Twitter,computational archaeology,6
2013-01-01,"Lincoln, Nebraska, United States",Twitter,correspondence patterns,1
2013-01-01,"Lincoln, Nebraska, United States",Twitter,crowdsourcing,1
2013-01-01,"Lincoln, Nebraska, United States",Twitter,crowdsourcing interpretation,1
2013-01-01,"Lincoln, Nebraska, United States",Twitter,cultural heritage institutions,1
2013-01-01,"Lincoln, Nebraska, United States",Twitter,curriculum,1
2013-01-01,"Lincoln, Nebraska, United States",Twitter,day of digital humanities,2
2013-01-01,"Lincoln, Nebraska, United States",Twitter,devonshire manuscript,4
2013-01-01,"Lincoln, Nebraska, United States",Twitter,digital archaeology,6
2013-01-01,"Lincoln, Nebraska, United States",Twitter,digital environment,1
2013-01-01,"Lincoln, Nebraska, United States",Twitter,digital humanities,4
2013-01-01,"Lincoln, Nebraska, United States",Twitter,digital libraries,2
2013-01-01,"Lincoln, Nebraska, United States",Twitter,digital scholarship,1
2013-01-01,"Lincoln, Nebraska, United States",Twitter,dyadic pulsations,1
2013-01-01,"Lincoln, Nebraska, United States",Twitter,dyads,1
2013-01-01,"Lincoln, Nebraska, United States",Twitter,employment,1
2013-01-01,"Lincoln, Nebraska, United States",Twitter,graduate course,1
2013-01-01,"Lincoln, Nebraska, United States",Twitter,graduate education,1
2013-01-01,"Lincoln, Nebraska, United States",Twitter,incidental crowdsourcing,1
2013-01-01,"Lincoln, Nebraska, United States",Twitter,iterative publication,4
2013-01-01,"Lincoln, Nebraska, United States",Twitter,library staff,1
2013-01-01,"Lincoln, Nebraska, United States",Twitter,mediawiki,1
2013-01-01,"Lincoln, Nebraska, United States",Twitter,method,1
2013-01-01,"Lincoln, Nebraska, United States",Twitter,mobile,1
2013-01-01,"Lincoln, Nebraska, United States",Twitter,network analysis,4
2013-01-01,"Lincoln, Nebraska, United States",Twitter,networks,1
2013-01-01,"Lincoln, Nebraska, United States",Twitter,online communities,3
2013-01-01,"Lincoln, Nebraska, United States",Twitter,online community,2
2013-01-01,"Lincoln, Nebraska, United States",Twitter,online reading,1
2013-01-01,"Lincoln, Nebraska, United States",Twitter,pedagogy,1
2013-01-01,"Lincoln, Nebraska, United States",Twitter,podcast,1
2013-01-01,"Lincoln, Nebraska, United States",Twitter,politics,1
2013-01-01,"Lincoln, Nebraska, United States",Twitter,prosopography,1
2013-01-01,"Lincoln, Nebraska, United States",Twitter,rating articles,2
2013-01-01,"Lincoln, Nebraska, United States",Twitter,reading,1
2013-01-01,"Lincoln, Nebraska, United States",Twitter,reading habits,1
2013-01-01,"Lincoln, Nebraska, United States",Twitter,scholarly communication,2
2013-01-01,"Lincoln, Nebraska, United States",Twitter,scholarly venues,2
2013-01-01,"Lincoln, Nebraska, United States",Twitter,smartphone,1
2013-01-01,"Lincoln, Nebraska, United States",Twitter,social editing,4
2013-01-01,"Lincoln, Nebraska, United States",Twitter,social media,6
2013-01-01,"Lincoln, Nebraska, United States",Twitter,social network,1
2013-01-01,"Lincoln, Nebraska, United States",Twitter,survey,1
2013-01-01,"Lincoln, Nebraska, United States",Twitter,system design,1
2013-01-01,"Lincoln, Nebraska, United States",Twitter,text analysis,1
2013-01-01,"Lincoln, Nebraska, United States",Twitter,training,1
2013-01-01,"Lincoln, Nebraska, United States",Twitter,twitter,1
2013-01-01,"Lincoln, Nebraska, United States",Twitter,virtual communities,1
2013-01-01,"Lincoln, Nebraska, United States",Twitter,visualisation,1
2013-01-01,"Lincoln, Nebraska, United States",Twitter,wikimedia,4
2013-01-01,"Lincoln, Nebraska, United States",Twitter,women,1
2013-01-01,"Lincoln, Nebraska, United States",Twitter,wordcloud,1
2013-01-01,"Lincoln, Nebraska, United States",Voyant,4humanities,2
2013-01-01,"Lincoln, Nebraska, United States",Voyant,clustering,2
2013-01-01,"Lincoln, Nebraska, United States",Voyant,dendrograms,2
2013-01-01,"Lincoln, Nebraska, United States",Voyant,digital humanities,2
2013-01-01,"Lincoln, Nebraska, United States",Voyant,graduate course,2
2013-01-01,"Lincoln, Nebraska, United States",Voyant,humanities advocacy,2
2013-01-01,"Lincoln, Nebraska, United States",Voyant,interdisciplinary,2
2013-01-01,"Lincoln, Nebraska, United States",Voyant,interface design,6
2013-01-01,"Lincoln, Nebraska, United States",Voyant,lexomics,2
2013-01-01,"Lincoln, Nebraska, United States",Voyant,literate computing,13
2013-01-01,"Lincoln, Nebraska, United States",Voyant,method,2
2013-01-01,"Lincoln, Nebraska, United States",Voyant,pedagogy,2
2013-01-01,"Lincoln, Nebraska, United States",Voyant,scholarly edition,6
2013-01-01,"Lincoln, Nebraska, United States",Voyant,tangible user interface,6
2013-01-01,"Lincoln, Nebraska, United States",Voyant,teaching,2
2013-01-01,"Lincoln, Nebraska, United States",Voyant,text analysis,19
2013-01-01,"Lincoln, Nebraska, United States",Voyant,user studies,6
2013-01-01,"Lincoln, Nebraska, United States",Voyant,visualization,6
2013-01-01,"Lincoln, Nebraska, United States",Voyant,voyant,13
2013-01-01,"Lincoln, Nebraska, United States",Voyant Tools,4humanities,1
2013-01-01,"Lincoln, Nebraska, United States",Voyant Tools,clustering,2
2013-01-01,"Lincoln, Nebraska, United States",Voyant Tools,dendrograms,2
2013-01-01,"Lincoln, Nebraska, United States",Voyant Tools,digital humanities,1
2013-01-01,"Lincoln, Nebraska, United States",Voyant Tools,humanities advocacy,1
2013-01-01,"Lincoln, Nebraska, United States",Voyant Tools,interdisciplinary,2
2013-01-01,"Lincoln, Nebraska, United States",Voyant Tools,lexomics,2
2013-01-01,"Lincoln, Nebraska, United States",Voyant Tools,literate computing,2
2013-01-01,"Lincoln, Nebraska, United States",Voyant Tools,teaching,2
2013-01-01,"Lincoln, Nebraska, United States",Voyant Tools,text analysis,2
2013-01-01,"Lincoln, Nebraska, United States",Voyant Tools,voyant,2
2013-01-01,"Lincoln, Nebraska, United States",WordPress,accessiblity,6
2013-01-01,"Lincoln, Nebraska, United States",WordPress,content management systems,6
2013-01-01,"Lincoln, Nebraska, United States",WordPress,digital content,6
2013-01-01,"Lincoln, Nebraska, United States",WordPress,disability,6
2013-01-01,"Lincoln, Nebraska, United States",WordPress,universal design,6
2013-01-01,"Lincoln, Nebraska, United States",Zotero,altmetrics,2
2013-01-01,"Lincoln, Nebraska, United States",Zotero,annotation,4
2013-01-01,"Lincoln, Nebraska, United States",Zotero,bibliometrics,2
2013-01-01,"Lincoln, Nebraska, United States",Zotero,building,1
2013-01-01,"Lincoln, Nebraska, United States",Zotero,collaboration,1
2013-01-01,"Lincoln, Nebraska, United States",Zotero,connectivity index,1
2013-01-01,"Lincoln, Nebraska, United States",Zotero,curriculum,4
2013-01-01,"Lincoln, Nebraska, United States",Zotero,database design,1
2013-01-01,"Lincoln, Nebraska, United States",Zotero,development methodology,1
2013-01-01,"Lincoln, Nebraska, United States",Zotero,digital humanities,4
2013-01-01,"Lincoln, Nebraska, United States",Zotero,digital libraries,2
2013-01-01,"Lincoln, Nebraska, United States",Zotero,education,4
2013-01-01,"Lincoln, Nebraska, United States",Zotero,feedback loop,1
2013-01-01,"Lincoln, Nebraska, United States",Zotero,graduate course,1
2013-01-01,"Lincoln, Nebraska, United States",Zotero,joint publication,1
2013-01-01,"Lincoln, Nebraska, United States",Zotero,method,1
2013-01-01,"Lincoln, Nebraska, United States",Zotero,mobile applications,1
2013-01-01,"Lincoln, Nebraska, United States",Zotero,note-taking,4
2013-01-01,"Lincoln, Nebraska, United States",Zotero,patterns,1
2013-01-01,"Lincoln, Nebraska, United States",Zotero,pedagogy,1
2013-01-01,"Lincoln, Nebraska, United States",Zotero,project management,4
2013-01-01,"Lincoln, Nebraska, United States",Zotero,publishing,1
2013-01-01,"Lincoln, Nebraska, United States",Zotero,rating articles,2
2013-01-01,"Lincoln, Nebraska, United States",Zotero,scholarly communication,6
2013-01-01,"Lincoln, Nebraska, United States",Zotero,scholarly venues,2
2013-01-01,"Lincoln, Nebraska, United States",Zotero,social media,2
2013-01-01,"Lincoln, Nebraska, United States",Zotero,software,1
2013-01-01,"Lincoln, Nebraska, United States",Zotero,user,1
2013-01-01,"Lincoln, Nebraska, United States",Zotero,user interfaces,1
2014-01-01,"Lausanne, Switzerland",Drupal,ajax,1
2014-01-01,"Lausanne, Switzerland",Drupal,annotation,2
2014-01-01,"Lausanne, Switzerland",Drupal,apis,1
2014-01-01,"Lausanne, Switzerland",Drupal,archives,4
2014-01-01,"Lausanne, Switzerland",Drupal,cloud,1
2014-01-01,"Lausanne, Switzerland",Drupal,community heritage,4
2014-01-01,"Lausanne, Switzerland",Drupal,cultural heritage,4
2014-01-01,"Lausanne, Switzerland",Drupal,digital archives,4
2014-01-01,"Lausanne, Switzerland",Drupal,encoding,1
2014-01-01,"Lausanne, Switzerland",Drupal,historical texts,1
2014-01-01,"Lausanne, Switzerland",Drupal,historical thinking,2
2014-01-01,"Lausanne, Switzerland",Drupal,history of science,1
2014-01-01,"Lausanne, Switzerland",Drupal,institutional support,3
2014-01-01,"Lausanne, Switzerland",Drupal,integration,1
2014-01-01,"Lausanne, Switzerland",Drupal,linked data,1
2014-01-01,"Lausanne, Switzerland",Drupal,multimedia,2
2014-01-01,"Lausanne, Switzerland",Drupal,ner,1
2014-01-01,"Lausanne, Switzerland",Drupal,open linked data,4
2014-01-01,"Lausanne, Switzerland",Drupal,platforms,2
2014-01-01,"Lausanne, Switzerland",Drupal,poetics,3
2014-01-01,"Lausanne, Switzerland",Drupal,poetry,3
2014-01-01,"Lausanne, Switzerland",Drupal,precomputation,1
2014-01-01,"Lausanne, Switzerland",Drupal,preprocessing,1
2014-01-01,"Lausanne, Switzerland",Drupal,prosody,3
2014-01-01,"Lausanne, Switzerland",Drupal,semantic web,1
2014-01-01,"Lausanne, Switzerland",Drupal,single-page application,1
2014-01-01,"Lausanne, Switzerland",Drupal,spa,1
2014-01-01,"Lausanne, Switzerland",Drupal,tei,1
2014-01-01,"Lausanne, Switzerland",Drupal,tools,1
2014-01-01,"Lausanne, Switzerland",Drupal,wisski,1
2014-01-01,"Lausanne, Switzerland",Drupal,xml,1
2014-01-01,"Lausanne, Switzerland",Gephi,audience,6
2014-01-01,"Lausanne, Switzerland",Gephi,castle of perseverance,6
2014-01-01,"Lausanne, Switzerland",Gephi,correspondence,4
2014-01-01,"Lausanne, Switzerland",Gephi,data-exploration,2
2014-01-01,"Lausanne, Switzerland",Gephi,design,2
2014-01-01,"Lausanne, Switzerland",Gephi,drama,4
2014-01-01,"Lausanne, Switzerland",Gephi,early modern studies,4
2014-01-01,"Lausanne, Switzerland",Gephi,gephi,4
2014-01-01,"Lausanne, Switzerland",Gephi,interface,2
2014-01-01,"Lausanne, Switzerland",Gephi,interpretation,1
2014-01-01,"Lausanne, Switzerland",Gephi,literary history,1
2014-01-01,"Lausanne, Switzerland",Gephi,media archaeology,1
2014-01-01,"Lausanne, Switzerland",Gephi,metadata,4
2014-01-01,"Lausanne, Switzerland",Gephi,modernism,4
2014-01-01,"Lausanne, Switzerland",Gephi,neatline,4
2014-01-01,"Lausanne, Switzerland",Gephi,neostructuralism,1
2014-01-01,"Lausanne, Switzerland",Gephi,network,6
2014-01-01,"Lausanne, Switzerland",Gephi,network analysis,4
2014-01-01,"Lausanne, Switzerland",Gephi,networks,1
2014-01-01,"Lausanne, Switzerland",Gephi,text analysis,1
2014-01-01,"Lausanne, Switzerland",Gephi,text-analysis,2
2014-01-01,"Lausanne, Switzerland",Gephi,validation,1
2014-01-01,"Lausanne, Switzerland",Gephi,visualization,13
2014-01-01,"Lausanne, Switzerland",Google Books,archives,3
2014-01-01,"Lausanne, Switzerland",Google Books,avant-garde,2
2014-01-01,"Lausanne, Switzerland",Google Books,collaborative platform,1
2014-01-01,"Lausanne, Switzerland",Google Books,design,2
2014-01-01,"Lausanne, Switzerland",Google Books,digital collections,2
2014-01-01,"Lausanne, Switzerland",Google Books,e-learning,1
2014-01-01,"Lausanne, Switzerland",Google Books,epidoc,1
2014-01-01,"Lausanne, Switzerland",Google Books,institutional support,3
2014-01-01,"Lausanne, Switzerland",Google Books,linguistic annotation,1
2014-01-01,"Lausanne, Switzerland",Google Books,linguistics,2
2014-01-01,"Lausanne, Switzerland",Google Books,magazines,2
2014-01-01,"Lausanne, Switzerland",Google Books,ocr,1
2014-01-01,"Lausanne, Switzerland",Google Books,open data,1
2014-01-01,"Lausanne, Switzerland",Google Books,poetics,3
2014-01-01,"Lausanne, Switzerland",Google Books,poetry,3
2014-01-01,"Lausanne, Switzerland",Google Books,prosody,3
2014-01-01,"Lausanne, Switzerland",Google Books,tei xml,1
2014-01-01,"Lausanne, Switzerland",Neatline,3d,1
2014-01-01,"Lausanne, Switzerland",Neatline,3d modeling,1
2014-01-01,"Lausanne, Switzerland",Neatline,apis,2
2014-01-01,"Lausanne, Switzerland",Neatline,architecture,1
2014-01-01,"Lausanne, Switzerland",Neatline,correspondence,5
2014-01-01,"Lausanne, Switzerland",Neatline,desktop fabrication,1
2014-01-01,"Lausanne, Switzerland",Neatline,dissemination of dh,1
2014-01-01,"Lausanne, Switzerland",Neatline,geospatial humanities,1
2014-01-01,"Lausanne, Switzerland",Neatline,gephi,5
2014-01-01,"Lausanne, Switzerland",Neatline,integration,2
2014-01-01,"Lausanne, Switzerland",Neatline,international collaboration,1
2014-01-01,"Lausanne, Switzerland",Neatline,localization,1
2014-01-01,"Lausanne, Switzerland",Neatline,metadata,5
2014-01-01,"Lausanne, Switzerland",Neatline,modernism,6
2014-01-01,"Lausanne, Switzerland",Neatline,neatline,5
2014-01-01,"Lausanne, Switzerland",Neatline,online,1
2014-01-01,"Lausanne, Switzerland",Neatline,reconstruction,1
2014-01-01,"Lausanne, Switzerland",Neatline,tools,2
2014-01-01,"Lausanne, Switzerland",Neatline,unity,1
2014-01-01,"Lausanne, Switzerland",Python,ajax,1
2014-01-01,"Lausanne, Switzerland",Python,archives,1
2014-01-01,"Lausanne, Switzerland",Python,bibliography,1
2014-01-01,"Lausanne, Switzerland",Python,classification,3
2014-01-01,"Lausanne, Switzerland",Python,classroom,1
2014-01-01,"Lausanne, Switzerland",Python,cloud,1
